Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
161,20,150,150,20,10,10
161,21,150,150,150,10,10
161,22,70,20,150,10,10
161,23,70,70,70,10,10
162,0,150,70,20,10,10
162,1,70,150,70,10,10
162,2,20,70,70,10,10
162,3,70,150,20,10,10
162,4,70,150,20,10,10
162,5,70,20,150,10,10
162,6,20,20,150,10,10
162,7,20,70,70,10,10
162,8,150,20,150,10,10
162,9,70,150,150,10,10
162,10,20,20,150,10,10
162,11,20,150,20,10,10
162,12,20,20,150,10,10
162,13,150,20,70,10,10
162,14,20,150,20,10,10
162,15,20,70,20,10,10
162,16,20,150,150,10,10
162,17,70,150,70,10,10
162,18,150,150,20,10,10
162,19,150,70,20,10,10
162,20,20,150,70,10,10
162,21,20,20,70,10,10
162,22,150,70,150,10,10
162,23,20,20,70,10,10
163,0,150,150,70,10,10
163,1,20,70,150,10,10
163,2,20,70,150,10,10
163,3,150,70,20,10,10
163,4,20,150,70,10,10
163,5,150,150,150,10,10
163,6,20,20,20,10,10
163,7,70,20,20,10,10
163,8,20,20,150,10,10
163,9,150,150,20,10,10
163,10,20,150,70,10,10
163,11,70,70,150,10,10
163,12,70,150,20,10,10
163,13,70,20,20,10,10
163,14,70,20,20,10,10
163,15,150,150,150,10,10
163,16,70,20,70,10,10
163,17,20,20,150,10,10
163,18,20,20,150,10,10
163,19,150,20,20,10,10
163,20,150,150,70,10,10
163,21,20,20,20,10,10
163,22,70,20,20,10,10
163,23,150,70,70,10,10
164,0,20,20,150,10,10
164,1,70,150,150,10,10
164,2,20,150,150,10,10
164,3,20,70,150,10,10
164,4,20,20,20,10,10
164,5,20,20,20,10,10
164,6,70,70,150,10,10
164,7,150,70,70,10,10
164,8,150,70,20,10,10
164,9,70,150,70,10,10
164,10,70,150,150,10,10
164,11,70,150,70,10,10
164,12,150,70,70,10,10
164,13,20,150,20,10,10
164,14,150,150,150,10,10
164,15,70,150,70,10,10
164,16,20,20,70,10,10
164,17,150,20,150,10,10
164,18,20,70,150,10,10
164,19,70,150,70,10,10
164,20,70,150,20,10,10
164,21,150,70,70,10,10
164,22,70,20,70,10,10
164,23,70,20,20,10,10
165,0,20,70,20,10,10
165,1,20,20,20,10,10
165,2,70,150,150,10,10
165,3,150,70,70,10,10
165,4,20,70,150,10,10
165,5,70,150,20,10,10
165,6,70,70,150,10,10
165,7,20,150,150,10,10
165,8,20,70,20,10,10
165,9,70,70,150,10,10
165,10,20,150,150,10,10
165,11,70,150,20,10,10
165,12,70,150,70,10,10
165,13,150,20,70,10,10
165,14,150,70,20,10,10
165,15,150,150,70,10,10
165,16,20,20,20,10,10
165,17,70,20,70,10,10
165,18,20,70,20,10,10
165,19,150,20,20,10,10
165,20,70,70,70,10,10
165,21,150,70,70,10,10
165,22,70,20,150,10,10
165,23,70,150,150,10,10
166,0,150,150,70,10,10
166,1,150,20,150,10,10
166,2,150,20,20,10,10
166,3,150,70,70,10,10
166,4,70,70,150,10,10
166,5,20,150,20,10,10
166,6,20,150,70,10,10
166,7,20,70,20,10,10
166,8,70,20,150,10,10
166,9,150,20,20,10,10
166,10,20,150,70,10,10
166,11,20,70,20,10,10
166,12,20,70,70,10,10
166,13,20,70,150,10,10
166,14,20,70,20,10,10
166,15,70,150,70,10,10
166,16,70,20,20,10,10
166,17,20,70,150,10,10
166,18,150,70,20,10,10
166,19,150,70,20,10,10
166,20,150,70,150,10,10
166,21,150,70,20,10,10
166,22,20,150,70,10,10
166,23,20,150,70,10,10
167,0,20,150,150,10,10
167,1,150,150,20,10,10
167,2,150,70,70,10,10
167,3,20,20,20,10,10
167,4,20,70,20,10,10
167,5,70,150,20,10,10
167,6,70,20,20,10,10
167,7,70,20,20,10,10
167,8,70,150,70,10,10
167,9,150,150,20,10,10
167,10,70,20,20,10,10
167,11,150,20,150,10,10
167,12,150,150,150,10,10
167,13,70,150,20,10,10
167,14,70,150,20,10,10
167,15,20,150,70,10,10
167,16,150,150,150,10,10
167,17,70,70,70,10,10
167,18,150,150,20,10,10
167,19,20,150,150,10,10
167,20,20,150,20,10,10
167,21,70,70,70,10,10
167,22,70,20,20,10,10
167,23,20,150,20,10,10
168,0,70,20,70,10,10
168,1,70,70,70,10,10
168,2,70,70,70,10,10
168,3,70,20,150,10,10
168,4,150,20,70,10,10
168,5,150,150,70,10,10
168,6,150,70,70,10,10
168,7,20,20,70,10,10
168,8,20,20,20,10,10
168,9,20,20,70,10,10
168,10,20,20,20,10,10
168,11,150,150,70,10,10
168,12,20,150,150,10,10
168,13,70,70,150,10,10
168,14,20,70,70,10,10
168,15,70,70,150,10,10
168,16,70,150,150,10,10
168,17,20,70,70,10,10
168,18,150,20,70,10,10
168,19,70,70,150,10,10
168,20,150,20,150,10,10
168,21,150,150,70,10,10
168,22,20,70,70,10,10
168,23,70,70,20,10,10
169,0,20,70,20,10,10
169,1,20,70,20,10,10
169,2,150,150,20,10,10
169,3,20,20,150,10,10
169,4,20,70,20,10,10
169,5,70,20,70,10,10
169,6,150,150,150,10,10
169,7,150,150,20,10,10
169,8,150,20,150,10,10
169,9,70,150,70,10,10
169,10,150,70,70,10,10
169,11,70,20,70,10,10
169,12,20,20,70,10,10
169,13,20,70,150,10,10
169,14,20,70,70,10,10
169,15,20,70,70,10,10
169,16,70,20,150,10,10
169,17,150,70,150,10,10
169,18,70,150,20,10,10
169,19,70,20,20,10,10
169,20,70,150,70,10,10
169,21,150,20,70,10,10
169,22,20,150,20,10,10
169,23,70,20,70,10,10
170,0,20,150,70,10,10
170,1,150,70,70,10,10
170,2,150,150,20,10,10
170,3,20,20,70,10,10
170,4,20,20,70,10,10
170,5,70,20,150,10,10
170,6,150,70,150,10,10
170,7,20,70,150,10,10
170,8,20,20,70,10,10
170,9,150,150,150,10,10
170,10,20,20,70,10,10
170,11,20,150,150,10,10
170,12,70,150,150,10,10
170,13,20,70,150,10,10
170,14,150,70,70,10,10
170,15,70,150,70,10,10
170,16,150,150,150,10,10
170,17,20,150,20,10,10
170,18,20,20,20,10,10
170,19,20,70,70,10,10
170,20,20,150,20,10,10
170,21,150,150,20,10,10
170,22,20,70,150,10,10
170,23,20,20,70,10,10
171,0,70,70,70,10,10
171,1,150,150,150,10,10
171,2,150,70,150,10,10
171,3,150,20,20,10,10
171,4,20,20,20,10,10
171,5,150,150,20,10,10
171,6,20,70,20,10,10
171,7,20,150,20,10,10
171,8,150,150,20,10,10
171,9,70,150,70,10,10
171,10,20,20,20,10,10
171,11,20,150,70,10,10
171,12,70,20,20,10,10
171,13,20,70,20,10,10
171,14,150,150,70,10,10
171,15,20,20,150,10,10
171,16,20,20,20,10,10
171,17,150,20,20,10,10
171,18,150,70,70,10,10
171,19,20,20,20,10,10
171,20,70,70,20,10,10
171,21,70,150,150,10,10
171,22,70,70,20,10,10
171,23,150,70,20,10,10
172,0,20,20,150,10,10
172,1,20,20,70,10,10
172,2,20,150,70,10,10
172,3,70,70,20,10,10
172,4,70,20,20,10,10
172,5,150,70,20,10,10
172,6,70,20,20,10,10
172,7,150,20,70,10,10
172,8,150,70,150,10,10
172,9,70,150,20,10,10
172,10,150,20,70,10,10
172,11,20,150,150,10,10
172,12,150,70,150,10,10
172,13,20,70,150,10,10
172,14,150,150,150,10,10
172,15,150,70,70,10,10
172,16,70,70,20,10,10
172,17,20,150,20,10,10
172,18,70,70,20,10,10
172,19,70,70,70,10,10
172,20,150,150,150,10,10
172,21,70,20,70,10,10
172,22,70,70,150,10,10
172,23,20,20,70,10,10
173,0,20,20,20,10,10
173,1,150,70,20,10,10
173,2,70,150,20,10,10
173,3,150,150,20,10,10
173,4,150,70,20,10,10
173,5,70,20,150,10,10
173,6,70,70,150,10,10
173,7,150,20,20,10,10
173,8,20,150,150,10,10
173,9,150,20,70,10,10
173,10,70,70,150,10,10
173,11,20,20,70,10,10
173,12,150,150,20,10,10
173,13,20,150,70,10,10
173,14,150,150,20,10,10
173,15,150,70,20,10,10
173,16,20,150,20,10,10
173,17,20,20,150,10,10
173,18,150,20,150,10,10
173,19,20,70,20,10,10
173,20,150,20,150,10,10
173,21,150,70,70,10,10
173,22,20,70,20,10,10
173,23,150,20,70,10,10
174,0,20,150,150,10,10
174,1,150,70,150,10,10
174,2,70,70,150,10,10
174,3,20,20,70,10,10
174,4,70,20,150,10,10
174,5,150,20,70,10,10
174,6,150,70,150,10,10
174,7,70,70,150,10,10
174,8,20,20,20,10,10
174,9,150,70,150,10,10
174,10,20,70,20,10,10
174,11,20,70,70,10,10
174,12,150,20,20,10,10
174,13,150,20,20,10,10
174,14,70,150,150,10,10
174,15,70,150,70,10,10
174,16,150,70,70,10,10
174,17,150,70,70,10,10
174,18,20,70,20,10,10
174,19,70,150,150,10,10
174,20,70,20,70,10,10
174,21,20,20,150,10,10
174,22,20,20,20,10,10
174,23,150,20,20,10,10
175,0,150,150,150,10,10
175,1,150,150,150,10,10
175,2,20,20,150,10,10
175,3,70,20,20,10,10
175,4,70,150,70,10,10
175,5,150,70,150,10,10
175,6,70,70,20,10,10
175,7,150,70,150,10,10
175,8,150,150,70,10,10
175,9,20,20,70,10,10
175,10,150,20,150,10,10
175,11,20,70,150,10,10
175,12,20,150,70,10,10
175,13,20,20,150,10,10
175,14,150,70,20,10,10
175,15,20,150,150,10,10
175,16,150,150,150,10,10
175,17,150,20,150,10,10
175,18,150,20,150,10,10
175,19,150,20,150,10,10
175,20,70,20,70,10,10
175,21,150,150,150,10,10
175,22,150,150,150,10,10
175,23,20,70,70,10,10
176,0,70,20,150,10,10
176,1,20,20,20,10,10
176,2,20,20,150,10,10
176,3,20,70,70,10,10
176,4,20,20,150,10,10
176,5,150,70,20,10,10
176,6,20,20,20,10,10
176,7,70,70,70,10,10
176,8,20,150,150,10,10
176,9,70,70,150,10,10
176,10,70,20,150,10,10
176,11,70,150,20,10,10
176,12,20,70,70,10,10
176,13,70,70,70,10,10
176,14,20,70,150,10,10
176,15,150,150,20,10,10
176,16,70,20,150,10,10
176,17,70,150,70,10,10
176,18,70,20,20,10,10
176,19,150,20,70,10,10
176,20,150,20,150,10,10
176,21,150,150,20,10,10
176,22,20,20,70,10,10
176,23,70,70,150,10,10
177,0,20,70,150,10,10
177,1,150,20,20,10,10
177,2,20,150,70,10,10
177,3,70,20,70,10,10
177,4,70,150,20,10,10
177,5,20,150,20,10,10
177,6,70,20,20,10,10
177,7,20,20,150,10,10
177,8,150,70,150,10,10
177,9,70,150,20,10,10
177,10,70,150,150,10,10
177,11,70,70,70,10,10
177,12,150,20,20,10,10
177,13,150,70,150,10,10
177,14,150,70,20,10,10
177,15,150,70,20,10,10
177,16,20,20,70,10,10
177,17,70,150,150,10,10
177,18,70,20,150,10,10
177,19,150,70,20,10,10
177,20,70,70,70,10,10
177,21,70,70,70,10,10
177,22,20,70,150,10,10
177,23,150,150,20,10,10
178,0,150,20,20,10,10
178,1,150,70,70,10,10
178,2,70,70,20,10,10
178,3,20,20,70,10,10
178,4,20,20,20,10,10
178,5,150,150,150,10,10
178,6,70,20,20,10,10
178,7,70,70,70,10,10
178,8,70,70,150,10,10
178,9,70,150,20,10,10
178,10,20,20,20,10,10
178,11,20,70,70,10,10
178,12,150,70,150,10,10
178,13,70,150,20,10,10
178,14,70,70,150,10,10
178,15,20,70,20,10,10
178,16,20,20,70,10,10
178,17,150,20,150,10,10
178,18,150,20,70,10,10
178,19,70,150,150,10,10
178,20,20,20,20,10,10
178,21,20,20,150,10,10
178,22,20,20,20,10,10
178,23,70,150,70,10,10
179,0,20,20,20,10,10
179,1,150,20,20,10,10
179,2,150,20,20,10,10
179,3,20,70,70,10,10
179,4,70,150,150,10,10
179,5,20,150,20,10,10
179,6,150,70,70,10,10
179,7,70,70,150,10,10
179,8,150,70,150,10,10
179,9,150,150,150,10,10
179,10,150,20,70,10,10
179,11,150,20,20,10,10
179,12,20,20,70,10,10
179,13,70,70,150,10,10
179,14,20,150,150,10,10
179,15,70,70,150,10,10
179,16,150,20,150,10,10
179,17,150,150,20,10,10
179,18,150,150,20,10,10
179,19,150,150,20,10,10
179,20,150,150,70,10,10
179,21,70,150,150,10,10
179,22,150,150,70,10,10
179,23,20,70,150,10,10
180,0,150,20,150,10,10
180,1,70,150,70,10,10
180,2,20,20,20,10,10
180,3,20,150,150,10,10
180,4,150,150,150,10,10
180,5,150,150,150,10,10
180,6,20,20,20,10,10
180,7,70,150,70,10,10
180,8,20,70,150,10,10
180,9,20,150,70,10,10
180,10,150,150,70,10,10
180,11,70,70,70,10,10
180,12,70,20,150,10,10
180,13,70,70,70,10,10
180,14,20,20,150,10,10
180,15,20,70,150,10,10
180,16,20,70,70,10,10
180,17,20,150,20,10,10
180,18,70,150,70,10,10
180,19,70,70,20,10,10
180,20,20,20,70,10,10
180,21,20,150,70,10,10
180,22,150,20,150,10,10
180,23,20,150,150,10,10
181,0,70,20,70,10,10
181,1,20,150,70,10,10
181,2,150,150,150,10,10
181,3,150,70,20,10,10
181,4,20,150,20,10,10
181,5,70,70,150,10,10
181,6,20,150,20,10,10
181,7,150,150,70,10,10
181,8,20,20,150,10,10
181,9,20,20,150,10,10
181,10,150,20,150,10,10
181,11,150,70,20,10,10
181,12,20,70,70,10,10
181,13,150,20,20,10,10
181,14,20,70,150,10,10
181,15,150,70,20,10,10
181,16,70,20,150,10,10
181,17,150,150,150,10,10
181,18,20,150,150,10,10
181,19,20,70,70,10,10
181,20,20,70,150,10,10
181,21,20,150,70,10,10
181,22,150,150,70,10,10
181,23,150,70,150,10,10
182,0,20,150,20,10,10
182,1,20,20,150,10,10
182,2,70,20,150,10,10
182,3,70,70,20,10,10
182,4,150,20,70,10,10
182,5,70,20,150,10,10
182,6,20,150,150,10,10
182,7,150,20,20,10,10
182,8,70,150,20,10,10
182,9,70,20,20,10,10
182,10,70,20,20,10,10
182,11,20,150,150,10,10
182,12,20,150,70,10,10
182,13,150,70,20,10,10
182,14,150,20,20,10,10
182,15,70,70,70,10,10
182,16,70,20,70,10,10
182,17,150,20,150,10,10
182,18,150,70,70,10,10
182,19,20,150,150,10,10
182,20,20,150,70,10,10
182,21,20,150,70,10,10
182,22,20,70,150,10,10
182,23,70,150,20,10,10
183,0,150,20,20,10,10
183,1,70,20,70,10,10
183,2,70,150,20,10,10
183,3,70,150,70,10,10
183,4,150,20,20,10,10
183,5,70,70,70,10,10
183,6,20,20,150,10,10
183,7,150,20,70,10,10
183,8,150,70,150,10,10
183,9,70,20,20,10,10
183,10,20,20,150,10,10
183,11,20,20,150,10,10
183,12,70,20,70,10,10
183,13,150,20,70,10,10
183,14,20,20,20,10,10
183,15,20,150,70,10,10
183,16,70,70,70,10,10
183,17,150,70,20,10,10
183,18,150,70,70,10,10
183,19,70,150,70,10,10
183,20,70,150,70,10,10
183,21,150,70,150,10,10
183,22,20,70,20,10,10
183,23,150,70,20,10,10
184,0,150,70,150,10,10
184,1,20,70,70,10,10
184,2,20,70,20,10,10
184,3,20,150,150,10,10
184,4,150,150,70,10,10
184,5,150,70,70,10,10
184,6,20,70,70,10,10
184,7,20,20,70,10,10
184,8,20,70,150,10,10
184,9,20,70,70,10,10
184,10,20,150,20,10,10
184,11,150,70,70,10,10
184,12,150,20,70,10,10
184,13,150,70,70,10,10
184,14,70,150,20,10,10
184,15,150,150,20,10,10
184,16,20,150,20,10,10
184,17,150,150,70,10,10
184,18,20,150,70,10,10
184,19,20,150,150,10,10
184,20,150,20,20,10,10
184,21,20,70,20,10,10
184,22,150,70,70,10,10
184,23,150,70,70,10,10
185,0,70,70,20,10,10
185,1,70,150,150,10,10
185,2,20,150,70,10,10
185,3,150,150,70,10,10
185,4,150,70,70,10,10
185,5,70,150,150,10,10
185,6,70,70,20,10,10
185,7,70,150,20,10,10
185,8,70,70,20,10,10
185,9,150,70,20,10,10
185,10,70,70,70,10,10
185,11,70,20,20,10,10
185,12,20,150,150,10,10
185,13,70,70,70,10,10
185,14,20,70,150,10,10
185,15,150,70,150,10,10
185,16,70,150,20,10,10
185,17,70,70,70,10,10
185,18,150,70,70,10,10
185,19,20,150,70,10,10
185,20,20,20,150,10,10
185,21,150,20,20,10,10
185,22,70,70,150,10,10
185,23,150,70,150,10,10
186,0,70,150,70,10,10
186,1,20,70,150,10,10
186,2,150,150,20,10,10
186,3,20,150,70,10,10
186,4,70,150,150,10,10
186,5,20,150,70,10,10
186,6,150,150,20,10,10
186,7,20,20,20,10,10
186,8,70,150,20,10,10
186,9,20,150,150,10,10
186,10,70,150,20,10,10
186,11,20,70,150,10,10
186,12,150,20,150,10,10
186,13,150,20,20,10,10
186,14,70,150,70,10,10
186,15,20,150,150,10,10
186,16,20,150,150,10,10
186,17,150,150,20,10,10
186,18,70,20,150,10,10
186,19,20,20,150,10,10
186,20,20,20,20,10,10
186,21,20,20,20,10,10
186,22,20,20,70,10,10
186,23,20,70,20,10,10
187,0,70,150,150,10,10
187,1,150,150,70,10,10
187,2,70,150,20,10,10
187,3,70,150,20,10,10
187,4,70,150,20,10,10
187,5,150,150,70,10,10
187,6,70,20,150,10,10
187,7,20,20,70,10,10
187,8,20,150,150,10,10
187,9,20,150,20,10,10
187,10,70,20,20,10,10
187,11,70,150,150,10,10
187,12,70,70,150,10,10
187,13,150,150,150,10,10
187,14,20,20,20,10,10
187,15,150,150,20,10,10
187,16,150,20,20,10,10
187,17,20,70,20,10,10
187,18,70,70,20,10,10
187,19,70,150,20,10,10
187,20,150,20,150,10,10
187,21,70,20,150,10,10
187,22,150,150,150,10,10
187,23,150,150,70,10,10
188,0,150,70,150,10,10
188,1,70,150,20,10,10
188,2,150,70,70,10,10
188,3,150,20,20,10,10
188,4,20,150,150,10,10
188,5,70,20,150,10,10
188,6,20,150,70,10,10
188,7,20,20,20,10,10
188,8,20,70,70,10,10
188,9,20,70,20,10,10
188,10,70,150,150,10,10
188,11,150,70,70,10,10
188,12,150,150,150,10,10
188,13,70,20,150,10,10
188,14,20,20,150,10,10
188,15,150,70,70,10,10
188,16,70,20,70,10,10
188,17,20,150,150,10,10
188,18,20,150,70,10,10
188,19,20,70,20,10,10
188,20,20,70,150,10,10
188,21,20,70,20,10,10
188,22,20,20,20,10,10
188,23,20,20,20,10,10
189,0,150,20,70,10,10
189,1,20,70,20,10,10
189,2,70,70,70,10,10
189,3,70,150,150,10,10
189,4,20,20,70,10,10
189,5,150,150,150,10,10
189,6,150,70,150,10,10
189,7,20,20,150,10,10
189,8,70,70,20,10,10
189,9,70,20,20,10,10
189,10,150,70,20,10,10
189,11,150,20,150,10,10
189,12,70,150,70,10,10
189,13,20,70,150,10,10
189,14,70,70,150,10,10
189,15,70,20,20,10,10
189,16,70,70,70,10,10
189,17,20,70,70,10,10
189,18,20,150,70,10,10
189,19,70,20,20,10,10
189,20,20,20,20,10,10
189,21,150,150,70,10,10
189,22,20,70,70,10,10
189,23,150,70,20,10,10
190,0,150,150,70,10,10
190,1,150,70,70,10,10
190,2,150,20,70,10,10
190,3,20,70,70,10,10
190,4,20,70,70,10,10
190,5,20,150,20,10,10
190,6,70,20,20,10,10
190,7,70,150,150,10,10
190,8,150,150,150,10,10
190,9,150,20,20,10,10
190,10,20,150,150,10,10
190,11,70,20,20,10,10
190,12,150,150,70,10,10
190,13,20,150,70,10,10
190,14,150,20,150,10,10
190,15,150,150,70,10,10
190,16,20,20,150,10,10
190,17,70,150,70,10,10
190,18,70,20,70,10,10
190,19,20,150,70,10,10
190,20,20,150,70,10,10
190,21,70,70,150,10,10
190,22,70,20,150,10,10
190,23,70,20,20,10,10
191,0,150,20,70,10,10
191,1,150,20,70,10,10
191,2,20,20,150,10,10
191,3,70,20,150,10,10
191,4,20,150,150,10,10
191,5,20,70,150,10,10
191,6,20,20,150,10,10
191,7,70,20,150,10,10
191,8,70,150,70,10,10
191,9,20,150,150,10,10
191,10,70,20,20,10,10
191,11,150,20,20,10,10
191,12,70,20,20,10,10
191,13,70,150,70,10,10
191,14,150,70,70,10,10
191,15,70,20,20,10,10
191,16,70,150,20,10,10
191,17,70,20,150,10,10
191,18,70,150,150,10,10
191,19,150,70,20,10,10
191,20,20,20,150,10,10
191,21,20,150,20,10,10
191,22,70,20,20,10,10
191,23,70,70,20,10,10
192,0,70,20,70,10,10
192,1,150,150,20,10,10
192,2,20,150,20,10,10
192,3,70,70,150,10,10
192,4,70,70,150,10,10
192,5,150,20,70,10,10
192,6,20,70,70,10,10
192,7,20,150,20,10,10
192,8,70,70,20,10,10
192,9,70,150,150,10,10
192,10,150,150,150,10,10
192,11,70,150,20,10,10
192,12,70,20,150,10,10
192,13,20,150,70,10,10
192,14,70,150,150,10,10
192,15,70,20,70,10,10
192,16,70,70,20,10,10
192,17,70,70,150,10,10
192,18,150,20,70,10,10
192,19,20,150,70,10,10
192,20,150,20,150,10,10
192,21,20,150,70,10,10
192,22,150,20,150,10,10
192,23,20,150,20,10,10
193,0,150,20,150,10,10
193,1,70,150,150,10,10
193,2,150,150,20,10,10
193,3,70,70,70,10,10
193,4,70,20,70,10,10
193,5,70,70,150,10,10
193,6,150,70,20,10,10
193,7,150,20,70,10,10
193,8,20,150,150,10,10
193,9,150,150,70,10,10
193,10,150,70,70,10,10
193,11,70,20,20,10,10
193,12,150,150,20,10,10
193,13,20,150,150,10,10
193,14,20,20,150,10,10
193,15,150,150,150,10,10
193,16,70,150,150,10,10
193,17,70,150,150,10,10
193,18,20,150,70,10,10
193,19,150,70,150,10,10
193,20,150,150,70,10,10
193,21,20,20,150,10,10
193,22,150,20,20,10,10
193,23,20,20,20,10,10
194,0,20,70,150,10,10
194,1,70,150,150,10,10
194,2,150,70,20,10,10
194,3,150,20,150,10,10
194,4,70,150,20,10,10
194,5,70,20,150,10,10
194,6,70,20,150,10,10
194,7,150,20,70,10,10
194,8,70,20,70,10,10
194,9,20,20,150,10,10
194,10,20,150,70,10,10
194,11,150,20,150,10,10
194,12,70,150,150,10,10
194,13,70,70,150,10,10
194,14,70,70,70,10,10
194,15,20,150,150,10,10
194,16,70,20,70,10,10
194,17,150,20,20,10,10
194,18,150,150,20,10,10
194,19,20,150,150,10,10
194,20,150,70,150,10,10
194,21,70,20,70,10,10
194,22,20,20,20,10,10
194,23,20,150,20,10,10
195,0,70,70,150,10,10
195,1,150,20,70,10,10
195,2,70,70,20,10,10
195,3,20,150,150,10,10
195,4,70,70,20,10,10
195,5,70,70,70,10,10
195,6,150,70,70,10,10
195,7,150,70,70,10,10
195,8,20,150,150,10,10
195,9,70,20,20,10,10
195,10,20,70,20,10,10
195,11,20,20,150,10,10
195,12,20,150,20,10,10
195,13,150,150,70,10,10
195,14,20,70,150,10,10
195,15,150,20,150,10,10
195,16,20,70,70,10,10
195,17,70,20,20,10,10
195,18,70,20,70,10,10
195,19,20,70,20,10,10
195,20,150,20,150,10,10
195,21,70,20,70,10,10
195,22,150,70,20,10,10
195,23,20,70,150,10,10
196,0,20,20,70,10,10
196,1,20,150,150,10,10
196,2,20,150,150,10,10
196,3,70,20,20,10,10
196,4,70,20,70,10,10
196,5,20,70,150,10,10
196,6,20,150,150,10,10
196,7,70,70,70,10,10
196,8,150,20,70,10,10
196,9,70,20,150,10,10
196,10,20,150,20,10,10
196,11,150,70,20,10,10
196,12,20,20,150,10,10
196,13,20,150,70,10,10
196,14,70,150,70,10,10
196,15,150,20,70,10,10
196,16,70,20,20,10,10
196,17,70,70,70,10,10
196,18,150,70,70,10,10
196,19,70,150,150,10,10
196,20,150,20,70,10,10
196,21,70,70,20,10,10
196,22,150,70,150,10,10
196,23,150,70,150,10,10
197,0,70,70,150,10,10
197,1,150,150,70,10,10
197,2,20,70,20,10,10
197,3,70,70,150,10,10
197,4,150,20,150,10,10
197,5,150,70,20,10,10
197,6,70,150,20,10,10
197,7,150,70,20,10,10
197,8,20,20,150,10,10
197,9,70,20,150,10,10
197,10,20,20,20,10,10
197,11,20,70,150,10,10
197,12,70,20,150,10,10
197,13,150,70,150,10,10
197,14,70,20,150,10,10
197,15,150,150,70,10,10
197,16,150,150,70,10,10
197,17,70,150,20,10,10
197,18,150,150,20,10,10
197,19,70,20,150,10,10
197,20,150,150,150,10,10
197,21,150,150,70,10,10
197,22,70,20,150,10,10
197,23,150,20,70,10,10
198,0,20,150,150,10,10
198,1,70,70,20,10,10
198,2,20,20,20,10,10
198,3,20,70,70,10,10
198,4,150,150,150,10,10
198,5,150,20,150,10,10
198,6,70,150,20,10,10
198,7,20,20,20,10,10
198,8,70,70,20,10,10
198,9,20,150,20,10,10
198,10,70,150,150,10,10
198,11,70,70,150,10,10
198,12,150,70,150,10,10
198,13,70,70,150,10,10
198,14,150,20,70,10,10
198,15,20,20,20,10,10
198,16,70,150,150,10,10
198,17,20,70,20,10,10
198,18,70,20,150,10,10
198,19,150,20,20,10,10
198,20,70,20,70,10,10
198,21,150,20,70,10,10
198,22,150,20,150,10,10
198,23,70,70,70,10,10
199,0,70,20,70,10,10
199,1,70,150,150,10,10
199,2,70,150,150,10,10
199,3,150,20,150,10,10
199,4,20,70,150,10,10
199,5,70,70,70,10,10
199,6,20,150,150,10,10
199,7,70,150,20,10,10
199,8,20,150,70,10,10
199,9,20,20,150,10,10
199,10,20,150,70,10,10
199,11,150,70,150,10,10
199,12,150,20,70,10,10
199,13,20,150,20,10,10
199,14,150,70,150,10,10
199,15,150,20,70,10,10
199,16,70,150,70,10,10
199,17,20,70,20,10,10
199,18,150,20,70,10,10
199,19,20,70,150,10,10
199,20,150,20,70,10,10
199,21,20,70,20,10,10
199,22,150,150,150,10,10
199,23,70,70,150,10,10
200,0,70,150,70,10,10
200,1,150,150,20,10,10
200,2,20,20,150,10,10
200,3,70,20,20,10,10
200,4,150,70,150,10,10
200,5,20,70,70,10,10
200,6,150,70,70,10,10
200,7,150,20,70,10,10
200,8,150,150,20,10,10
200,9,70,20,20,10,10
200,10,20,20,150,10,10
200,11,70,70,70,10,10
200,12,20,20,20,10,10
200,13,20,70,150,10,10
200,14,70,20,20,10,10
200,15,70,20,20,10,10
200,16,20,70,20,10,10
200,17,20,70,70,10,10
200,18,70,20,150,10,10
200,19,20,20,20,10,10
200,20,150,20,70,10,10
200,21,150,20,20,10,10
200,22,150,150,70,10,10
200,23,150,150,150,10,10
201,0,150,70,150,10,10
201,1,70,20,20,10,10
201,2,20,150,150,10,10
201,3,20,70,150,10,10
201,4,70,20,70,10,10
201,5,70,70,70,10,10
201,6,20,150,150,10,10
201,7,20,150,20,10,10
201,8,20,20,70,10,10
201,9,70,150,20,10,10
201,10,20,150,20,10,10
201,11,70,70,70,10,10
201,12,70,150,70,10,10
201,13,70,70,70,10,10
201,14,150,150,20,10,10
201,15,20,70,70,10,10
201,16,150,150,70,10,10
201,17,20,70,20,10,10
201,18,20,70,20,10,10
201,19,150,150,70,10,10
201,20,70,20,70,10,10
201,21,150,70,150,10,10
201,22,70,150,70,10,10
201,23,150,150,20,10,10
202,0,20,20,20,10,10
202,1,150,70,70,10,10
202,2,150,20,150,10,10
202,3,150,70,20,10,10
202,4,20,150,20,10,10
202,5,150,150,150,10,10
202,6,70,20,20,10,10
202,7,70,20,70,10,10
202,8,70,20,20,10,10
202,9,150,70,150,10,10
202,10,20,150,20,10,10
202,11,150,20,70,10,10
202,12,150,20,70,10,10
202,13,150,150,20,10,10
202,14,70,70,150,10,10
202,15,20,150,20,10,10
202,16,70,70,70,10,10
202,17,70,20,20,10,10
202,18,20,20,150,10,10
202,19,20,20,70,10,10
202,20,150,20,70,10,10
202,21,20,70,20,10,10
202,22,150,150,70,10,10
202,23,70,70,20,10,10
203,0,20,20,150,10,10
203,1,20,20,70,10,10
203,2,70,150,150,10,10
203,3,70,20,150,10,10
203,4,20,150,150,10,10
203,5,70,70,150,10,10
203,6,20,150,20,10,10
203,7,20,150,20,10,10
