hour,generation 1,generation 2,generation 3,wind generation 1,wind generation 2,load 1,load 2,load 3,epsilon 1,delta 1,epsilon 2,delta 2,epsilon 3,delta 3,epsilon 4,delta 4,epsilon 5,delta 5,epsilon 6,delta 6,transmission_up_binding_L1,transmission_down_binding_L1,transmission_up_binding_L2,transmission_down_binding_L2,transmission_up_binding_L3,transmission_down_binding_L3,transmission_up_binding_L4,transmission_down_binding_L4,transmission_up_binding_L5,transmission_down_binding_L5,transmission_up_binding_L6,transmission_down_binding_L6,transmission_up_binding_L7,transmission_down_binding_L7
22,100.0,0.0,12.527188031630677,0.0,20.39633409831986,8.307720133121919,66.46176106497535,58.15404093185343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,10.0,0.0,4.4485872381452936,7.153036702384079,57.22429361907263,50.071256916688554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,25.384693547697378,0.0,36.927412618977,10.144506635417155,81.15605308333724,71.01154644792008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,0.0,5.623088352205985,44.98470681764788,39.3616184654419,10.030586364704103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,100.0,0.0,13.568533440233015,0.0,21.735206766522786,8.456483762922247,67.65187010337797,59.195386340455734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,13.139193789098256,0.0,21.183198643635226,8.395149527045835,67.16119621636668,58.766046689320845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,0.0,0.0,9.127504941623224,6.8720893152352955,54.976714521882364,48.10462520664707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825924102141493,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,21.117253449674845,2.8360869144204393,28.604617007098902,9.534872335699635,76.27897868559708,66.74410634989744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,106.17016512497268,0.0,33.38730034224792,10.261578343177982,30.784735029533955,11.287736177495784,90.30188941996627,79.0141532424705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,141.4863085887915,0.0,61.49504222818678,0.0,38.25781968871763,15.303127875487052,122.42502300389641,107.12189512840936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6108755020969143,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,106.31069860001591,0.0,21.444766031127934,6.387773231557188,19.16331969467158,9.581659847335787,76.6532787786863,67.07161893135051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,127.13599024191444,0.0,38.116904808399994,0.0,23.92678791674931,11.963393958374652,95.70715166699722,83.74375770862257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2346203669307023,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,130.6622211167742,0.0,42.652350175354655,0.0,25.222629450164927,12.611314725082462,100.8905178006597,88.27920307557723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2438348590256236,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,0.0,14.955778685412534,2.747619823821582,20.771187972217756,8.654661655090731,69.23729324072585,60.58263158563512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,100.0,0.0,10.0,0.0,12.702196657683004,7.668887291105188,61.3510983288415,53.682211037736316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,122.11019264093623,0.0,31.652713649757274,0.0,22.07987615713712,11.039938078568559,88.31950462854847,77.27956654997992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962268092646481,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,123.59954339668997,0.0,33.568319639457286,0.0,22.627192154194258,11.313596077097127,90.50876861677702,79.19517253967989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2224820432125172,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,137.16089642151226,0.0,51.01095965051826,0.0,27.610803585925957,13.805401792962975,110.4432143437038,96.63781255074083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103769029451115,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,0.0,19.42551018098586,6.032618618487544,23.232986814717304,9.29319472588692,74.34555780709536,65.05236308120844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17,100.0,0.0,10.0,0.0,4.703392469588863,7.168962029349303,57.351696234794424,50.18273420544512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,100.0,0.0,21.81033269975812,3.430154843063204,28.901650971420306,9.633883657140101,77.07106925712081,67.43718559998071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,0.0,0.0,0.0,5.961080723687592,47.68864578950073,41.727565065813145,0.0,0.0,4.622708420998525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,100.0,0.0,0.0,0.0,7.8373515648836785,6.777687848644597,54.22150278915677,47.443814940512176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056540134298635,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,13.238257374090393,0.0,21.310566110053717,8.409301467758997,67.27441174207198,58.86511027431298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,0.0,0.0,0.0,6.154680182922231,49.23744146337785,43.08276128045562,0.0,0.0,1.5251170732443031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,19.736875417550305,0.0,29.66593216593059,9.337675473967556,74.70140379174045,65.3637283177729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,24.78510394144662,0.0,36.15651169665443,10.058850977381313,80.4708078190505,70.41195684166921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,25.817352435779647,0.0,37.48368833222543,10.206315048000317,81.65052038400253,71.44420533600223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,13.478619666320078,0.0,21.61960334292046,8.443638938077525,67.5491115046202,59.10547256654268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,22.652576326904303,0.0,33.41469047795733,9.754204175303844,78.03363340243075,68.27942922712691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,12.970534760203046,0.0,20.966351320770006,8.371055380060808,66.96844304048646,58.597387660425646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,103.70572308598972,0.0,35.68356535985144,11.615774037153432,34.8473221114603,11.615774037153432,92.92619229722746,81.31041826007403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,10.985038270278954,39.6711178369697,11.077658537297694,33.23297561189309,12.185424391027464,97.48339512821971,85.29797073719226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,47.00312162529138,68.93242026063376,0.0,40.914026128877275,16.365610451550907,130.92488361240726,114.55927316085635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000199210012087,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,58.89230100131418,70.0,0.0,34.41476180691633,17.207380903458162,137.6590472276653,120.45166632420714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.402760505771905,0.0,1.6082711413281887,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,35.00315780567914,48.23567182746301,0.0,26.817864207910173,13.408932103955085,107.27145683164068,93.8625247276856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.486219822229037,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,55.36765891653171,70.0,0.0,33.71743746361223,16.858718731806114,134.8697498544489,118.01103112264279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8596772546138,0.0,0.7947260741400698,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,27.41857342580658,41.689105725147726,0.0,29.93690010012697,12.473708375052903,99.78966700042322,87.31595862537031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347547497651827,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12,100.0,36.526220958374864,53.85028738226755,0.0,34.10644809685376,14.211020040355733,113.68816032284586,99.47714028249013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89336420819553,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,100.0,39.281431522289516,53.73839623637915,0.0,28.390071181886213,14.195035590943105,113.56028472754484,99.36524913660173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710670514534806,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,100.0,47.12883183689698,63.831738579126515,0.0,31.273883279814036,15.636941639907016,125.09553311925613,109.45859147934911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956612542674709,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,100.0,34.463641088349966,47.54174432162365,0.0,26.619599206241784,13.30979960312089,106.47839682496712,93.16859722184624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.331809033718857,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,39.55699193652054,58.89407366312954,0.0,37.328902344054335,14.93156093762173,119.45248750097385,104.52092656335212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125007058243277,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,105.93167231303651,0.0,33.076047011415895,10.22115583268032,30.663467498040973,11.243271415948357,89.94617132758685,78.7028999116385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,104.88229511728682,0.0,37.330766203667324,11.851088443412841,35.55326533023854,11.851088443412845,94.80870754730276,82.95761910388991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,26.762231123434887,4.227539966992928,34.470992392217845,10.341297717665354,82.73038174132283,72.38908402365747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,23.004068265770393,0.0,33.866608685070844,9.80441730942757,78.43533847542056,68.630921165993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,31.565046738642298,0.0,44.87358100733474,11.027414234123556,88.21931387298845,77.1918996388649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,29.51229796824598,0.0,42.23433258825359,10.73416440978122,85.87331527824976,75.13915086846856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,26.18721951782246,0.0,37.9592317234235,10.25915320257788,82.07322562062303,71.81407241804517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,10.0,0.0,14.974465807315838,7.81090411295724,62.48723290365792,54.67632879070068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,100.0,0.0,21.74417655797136,0.0,32.246747917900564,9.624432779742001,76.99546223793601,67.371029458194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,6.19421589746009,49.55372717968072,43.35951128222063,0.0,0.0,0.8925456406384349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,23.45028116824068,0.0,34.440310988246836,9.868162009780473,78.94529607824379,69.07713406846331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,10.0,0.0,16.846676266371247,7.927917266648203,63.423338133185624,55.49542086653741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,100.0,0.0,22.82879142563424,4.3031194652427045,29.338133282510068,9.77937776083669,78.23502208669352,68.45564432585682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,122.99455763289633,0.0,45.986938893901595,4.727771030892076,35.69368511459384,13.087684542017742,104.70147633614194,91.61379179412418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7,143.80456205975804,0.0,64.62034796621653,0.0,39.37400030944255,15.74960012377702,125.99680099021616,110.24720086643912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.194691645015163,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.58583380115007,0.0,18.278141579596152,0.0,15.73447789394811,8.412403329668399,67.29922663734719,58.886823307678775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,150.5858338011501,0.0,68.27814157959615,0.0,32.544284137091076,16.272142068545538,130.1771365483643,113.90499447981873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946013578891211,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,126.59850973631961,0.0,37.42559628226001,0.0,23.729271194995036,11.864635597497518,94.91708477998014,83.0524491824826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080792346385585,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,120.43307438959437,0.0,36.62018148097366,2.7409823557561688,28.198983216410156,11.749576340170897,93.99661072136718,82.24703438119627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12,100.0,0.0,19.809124981316828,7.323632045674049,22.435192416527805,9.347996840219919,74.78397472175935,65.43597788153942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,132.65070527721622,0.0,45.209942571541134,0.0,25.953370134789647,12.976685067394824,103.81348053915859,90.83679547176374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8129430947701466,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,122.26034312745482,0.0,31.84583751276773,0.0,22.135054403711518,11.067527201855759,88.54021761484607,77.47269041299029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392001857580594,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,102.08468402440248,0.0,16.773907815976226,5.942929592018936,17.82878877605681,8.914394388028406,71.31515510422724,62.40076071619882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16,130.5900041283719,0.0,46.80541347103862,0.0,33.01152370402186,13.204609481608744,105.63687585286995,92.43226637126119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668104023074721,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,101.97665801951857,0.0,27.914418187672084,9.550814426999302,28.652443280997925,10.505895869699241,84.04716695759393,73.54127108789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,21.957918866102737,3.556657271358613,28.964902185568004,9.654967395189335,77.23973916151468,67.58477176632533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,0.0,0.0,9.395821736366448,6.891722251436019,55.133778011488154,48.242055760052125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717342866098458,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.0,0.0,15.588267958063824,7.84926674737899,62.79413397903192,54.94486723165293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,100.0,0.0,23.689026609403502,0.0,34.747269412599145,9.902268501375172,79.21814801100138,69.3158795096262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,0.0,0.0,0.0,5.629938849929732,45.039510799437856,39.40957194950813,9.920978401124277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,11.641796336948868,0.0,19.257973348014666,8.181235605310231,65.44988484248185,57.268649237171616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,11.050697442413178,0.0,18.497989055040144,8.096792906090824,64.7743432487266,56.67755034263577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,10.0,0.0,3.400240417823909,7.084018098627611,56.67214478902089,49.58812669039328,0.0,0.0,0.0,0.0,0.0,0.0,0.0559508397821427,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,100.0,0.0,10.0,0.0,11.952712773117163,7.622044548319813,60.97635638655851,53.354311838238694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,0.0,5.085815822435269,40.686526579482155,35.60071075704688,18.626946841035544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,16.901735012091574,0.0,26.020751644626497,8.932655416044879,71.46124332835903,62.52858791231415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
