Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
339,18,120,112,120,10,10
339,19,56,56,56,10,10
339,20,56,112,120,30,10
339,21,56,112,120,30,10
339,22,112,112,112,30,10
339,23,112,120,112,10,30
339,24,56,112,56,10,10
340,1,112,56,112,30,10
340,2,112,56,56,10,30
340,3,112,112,120,30,10
340,4,56,56,112,30,10
340,5,120,120,120,10,30
340,6,56,112,56,30,30
340,7,56,112,112,10,30
340,8,56,56,120,10,30
340,9,112,120,120,30,10
340,10,56,120,112,30,10
340,11,112,56,112,30,10
340,12,112,56,120,10,10
340,13,112,56,112,30,10
340,14,112,120,56,30,10
340,15,120,112,56,10,10
340,16,112,120,56,30,10
340,17,56,56,56,30,30
340,18,56,112,112,10,10
340,19,56,120,120,30,30
340,20,112,112,112,30,30
340,21,120,56,56,30,10
340,22,112,120,112,10,30
340,23,120,56,112,10,10
340,24,112,56,56,30,30
341,1,56,120,120,10,30
341,2,112,56,120,30,30
341,3,120,112,56,30,10
341,4,112,112,112,10,30
341,5,56,56,120,10,10
341,6,56,120,112,10,30
341,7,56,56,56,30,10
341,8,120,112,56,10,10
341,9,56,120,120,30,30
341,10,56,120,56,30,30
341,11,56,56,112,10,30
341,12,120,56,120,10,10
341,13,112,56,120,10,30
341,14,120,112,120,30,10
341,15,120,120,120,30,30
341,16,120,112,112,30,30
341,17,120,112,56,10,30
341,18,120,120,56,10,30
341,19,56,56,112,10,30
341,20,112,56,56,30,10
341,21,112,56,112,30,30
341,22,112,112,120,30,30
341,23,56,112,112,10,10
341,24,112,120,120,10,30
342,1,112,120,120,30,10
342,2,56,120,112,30,30
342,3,120,56,112,10,10
342,4,112,112,112,30,10
342,5,56,120,112,30,30
342,6,112,112,120,30,30
342,7,112,56,120,30,10
342,8,56,112,112,30,30
342,9,56,56,112,30,30
342,10,56,120,120,10,30
342,11,56,112,120,10,30
342,12,120,112,56,10,30
342,13,112,120,120,30,30
342,14,112,56,120,30,10
342,15,56,56,112,10,10
342,16,56,112,120,10,10
342,17,56,56,112,30,30
342,18,56,120,56,30,10
342,19,112,120,112,30,10
342,20,56,120,56,30,10
342,21,56,120,120,10,10
342,22,112,120,112,30,10
342,23,112,112,56,30,30
342,24,112,112,112,30,10
343,1,120,112,56,10,30
343,2,120,120,120,10,30
343,3,112,56,112,30,10
343,4,56,112,56,30,10
343,5,56,112,120,10,10
343,6,56,120,112,30,10
343,7,112,56,112,10,10
343,8,112,120,56,30,10
343,9,112,112,112,30,30
343,10,112,120,120,10,30
343,11,112,56,120,30,10
343,12,112,112,120,10,30
343,13,56,120,112,10,30
343,14,120,56,120,30,10
343,15,56,112,56,30,10
343,16,120,112,112,30,30
343,17,120,120,120,10,10
343,18,56,112,112,30,30
343,19,120,112,56,10,30
343,20,112,112,112,10,10
343,21,56,120,112,10,30
343,22,56,56,56,30,30
343,23,112,56,120,30,30
343,24,112,120,56,30,30
344,1,120,112,112,30,30
344,2,56,112,120,10,10
344,3,112,56,112,30,30
344,4,120,56,120,10,10
344,5,56,112,56,10,10
344,6,120,56,112,30,30
344,7,120,112,112,10,10
344,8,56,56,56,10,10
344,9,112,112,56,30,30
344,10,56,56,112,10,10
344,11,112,120,112,30,30
344,12,56,120,120,10,10
344,13,112,56,112,30,30
344,14,120,56,112,30,30
344,15,56,56,120,10,10
344,16,120,120,120,10,30
344,17,120,120,120,30,30
344,18,120,56,56,30,30
344,19,120,112,112,30,30
344,20,120,120,56,30,30
344,21,56,112,120,10,10
344,22,112,120,120,10,10
344,23,120,56,112,10,30
344,24,112,112,56,30,10
345,1,120,112,56,30,30
345,2,56,120,56,10,30
345,3,56,112,112,10,10
345,4,112,120,120,10,10
345,5,112,112,120,10,30
345,6,120,112,56,30,10
345,7,120,112,120,30,10
345,8,112,56,56,30,30
345,9,112,56,56,30,30
345,10,120,120,56,30,30
345,11,120,56,56,30,10
345,12,120,56,56,30,10
345,13,120,120,112,30,30
345,14,56,120,120,30,10
345,15,120,56,56,10,30
345,16,120,56,120,10,10
345,17,112,120,112,10,10
345,18,56,112,112,10,10
345,19,112,120,112,10,30
345,20,56,120,112,30,30
345,21,120,56,120,10,30
345,22,56,112,112,30,10
345,23,56,112,56,30,30
345,24,112,112,112,10,30
346,1,56,112,120,10,10
346,2,56,112,56,10,10
346,3,112,56,56,30,10
346,4,120,112,112,10,30
346,5,56,112,112,30,30
346,6,120,56,112,30,30
346,7,56,120,56,10,30
346,8,120,56,112,30,10
346,9,120,56,56,10,30
346,10,112,112,112,30,10
346,11,120,120,112,10,10
346,12,112,56,112,30,10
346,13,112,120,120,10,30
346,14,112,112,56,30,10
346,15,112,112,112,30,10
346,16,112,120,56,30,30
346,17,112,56,120,30,10
346,18,56,112,112,10,10
346,19,120,56,112,30,10
346,20,120,56,56,30,30
346,21,56,112,56,30,30
346,22,120,56,56,10,10
346,23,120,112,112,10,10
346,24,120,56,112,30,30
347,1,112,120,56,30,10
347,2,112,112,112,10,30
347,3,120,120,120,10,30
347,4,112,112,112,10,10
347,5,112,112,112,10,30
347,6,112,120,112,10,10
347,7,56,120,120,10,30
347,8,120,120,120,30,30
347,9,120,56,120,30,30
347,10,56,56,112,10,10
347,11,112,120,120,10,30
347,12,120,120,56,10,30
347,13,56,120,112,30,30
347,14,120,56,120,10,30
347,15,112,120,56,30,10
347,16,112,112,120,30,10
347,17,56,56,112,30,10
347,18,56,112,120,10,30
347,19,120,120,112,10,30
347,20,112,56,112,10,30
347,21,120,56,56,10,10
347,22,56,112,120,30,10
347,23,56,112,120,10,10
347,24,120,120,120,30,30
348,1,120,56,112,30,30
348,2,120,112,112,30,30
348,3,112,56,56,30,10
348,4,56,112,112,30,10
348,5,112,120,120,10,30
348,6,112,56,120,30,10
348,7,56,120,120,30,10
348,8,112,112,112,30,30
348,9,112,120,120,10,30
348,10,112,120,120,10,10
348,11,112,56,120,10,10
348,12,112,56,56,10,10
348,13,120,120,56,10,30
348,14,112,120,56,30,30
348,15,120,56,112,30,30
348,16,120,112,120,10,10
348,17,120,120,120,30,30
348,18,112,56,112,30,10
348,19,112,112,112,30,10
348,20,56,120,56,30,30
348,21,120,112,120,30,30
348,22,56,56,120,10,10
348,23,120,56,120,10,30
348,24,120,120,112,30,30
349,1,120,120,120,10,10
349,2,120,56,56,10,30
349,3,120,120,56,30,10
349,4,120,56,120,30,30
349,5,56,120,112,30,30
349,6,56,120,112,30,30
349,7,56,112,120,30,10
349,8,120,120,112,10,10
349,9,120,112,120,30,10
349,10,112,120,112,30,30
349,11,56,120,56,30,10
349,12,56,120,56,30,30
349,13,120,112,112,30,30
349,14,56,112,120,30,10
349,15,120,112,112,30,30
349,16,56,112,56,30,30
349,17,120,120,56,10,30
349,18,112,56,112,10,10
349,19,120,120,112,30,30
349,20,120,112,112,10,30
349,21,56,112,112,30,10
349,22,120,120,120,10,10
349,23,112,112,112,10,10
349,24,120,120,56,10,30
350,1,120,112,120,10,10
350,2,56,56,120,10,10
350,3,112,56,120,30,30
350,4,112,120,112,30,30
350,5,120,56,120,30,30
350,6,112,112,120,10,30
350,7,120,120,120,30,30
350,8,120,56,120,30,30
350,9,56,112,56,10,30
350,10,56,56,56,30,30
350,11,120,112,56,10,30
350,12,112,56,56,10,30
350,13,112,112,56,10,30
350,14,56,112,120,30,30
350,15,56,120,56,10,10
350,16,112,112,120,30,10
350,17,120,120,56,10,10
350,18,120,112,56,30,10
350,19,56,56,56,30,10
350,20,56,120,112,30,30
350,21,56,112,120,30,10
350,22,56,56,120,10,10
350,23,56,112,56,30,30
350,24,56,112,112,30,10
351,1,56,56,112,30,10
351,2,112,56,112,30,10
351,3,112,56,120,10,10
351,4,120,56,112,30,30
351,5,120,112,56,30,30
351,6,120,56,120,30,10
351,7,112,120,112,30,30
351,8,112,56,120,30,30
351,9,120,112,120,30,30
351,10,56,112,120,10,10
351,11,112,112,112,10,30
351,12,120,120,112,10,30
351,13,112,112,120,10,10
351,14,56,120,120,30,30
351,15,120,112,112,30,10
351,16,120,120,120,30,10
351,17,56,56,112,10,10
351,18,56,120,56,30,30
351,19,112,56,112,10,30
351,20,120,120,56,10,10
351,21,56,112,112,30,30
351,22,56,120,56,30,30
351,23,120,112,56,10,30
351,24,120,56,112,30,30
352,1,56,112,112,30,30
352,2,56,56,112,10,30
352,3,112,56,112,30,10
352,4,112,112,56,30,10
352,5,120,120,112,30,10
352,6,120,112,56,30,30
352,7,112,112,112,30,30
352,8,112,112,56,30,10
352,9,120,112,112,30,30
352,10,120,56,120,10,30
352,11,56,112,56,10,10
352,12,112,120,120,30,10
352,13,112,112,112,10,10
352,14,120,56,120,10,10
352,15,112,112,120,30,30
352,16,56,112,56,10,10
352,17,56,56,112,10,30
352,18,56,112,56,10,10
352,19,120,56,112,10,10
352,20,56,56,120,30,10
352,21,120,120,112,10,30
352,22,120,56,112,30,30
352,23,120,56,112,30,30
352,24,56,120,112,30,10
353,1,112,112,112,30,10
353,2,120,112,120,30,30
353,3,120,120,120,10,10
353,4,120,56,56,10,30
353,5,56,120,56,30,30
353,6,56,120,112,30,10
353,7,112,120,56,10,30
353,8,112,120,120,10,10
353,9,120,112,56,10,10
353,10,112,56,112,10,10
353,11,120,56,112,10,10
353,12,112,112,112,30,30
353,13,112,120,56,30,10
353,14,120,112,56,10,30
353,15,112,56,120,30,10
353,16,56,56,112,10,30
353,17,112,120,56,10,30
353,18,112,120,120,30,10
353,19,120,56,112,10,30
353,20,120,112,112,10,30
353,21,120,112,56,10,30
353,22,56,112,56,10,30
353,23,56,112,120,30,10
353,24,112,112,120,30,30
354,1,120,120,120,30,10
354,2,56,120,120,30,10
354,3,120,56,112,30,30
354,4,56,112,56,10,30
354,5,120,56,56,30,30
354,6,112,112,112,10,30
354,7,56,112,112,10,30
354,8,120,56,112,30,30
354,9,56,112,120,10,30
354,10,120,56,56,10,10
354,11,112,112,120,30,30
354,12,120,112,120,30,30
354,13,56,56,56,10,30
354,14,112,120,112,10,30
354,15,56,120,112,30,30
354,16,120,112,120,10,10
354,17,56,112,112,30,30
354,18,120,120,112,10,10
354,19,120,112,120,10,30
354,20,112,112,56,10,10
354,21,112,120,120,10,10
354,22,56,112,112,10,30
354,23,112,120,120,10,30
354,24,112,120,112,30,10
355,1,120,56,120,10,30
355,2,56,56,120,10,10
355,3,112,112,56,30,10
355,4,112,120,120,10,10
355,5,120,112,120,30,30
355,6,120,120,120,10,10
355,7,56,112,112,30,10
355,8,56,120,120,10,10
355,9,112,120,56,30,10
355,10,112,120,120,10,10
355,11,56,120,112,30,30
355,12,56,112,112,10,30
355,13,112,120,56,10,30
355,14,56,56,120,30,30
355,15,56,120,56,10,30
355,16,120,120,120,10,30
355,17,56,120,120,30,10
355,18,120,112,56,10,10
355,19,112,120,112,10,10
355,20,56,120,120,30,10
355,21,112,56,56,10,10
355,22,56,120,112,30,10
355,23,120,120,120,30,30
355,24,56,56,112,30,10
356,1,120,112,112,10,10
356,2,112,56,120,30,10
356,3,112,112,56,10,10
356,4,120,56,56,30,30
356,5,120,56,120,30,10
356,6,56,112,112,10,30
356,7,120,112,120,30,30
356,8,56,120,120,30,10
356,9,120,56,120,10,30
356,10,56,112,120,30,30
356,11,112,56,56,10,30
356,12,56,120,56,10,30
356,13,120,120,120,30,30
356,14,112,112,112,30,10
356,15,120,112,112,30,30
356,16,56,56,120,30,30
356,17,56,56,120,30,30
356,18,56,120,56,30,10
356,19,112,112,112,10,30
356,20,56,120,120,30,10
356,21,120,56,120,30,10
356,22,120,120,112,30,10
356,23,120,120,120,10,30
356,24,120,56,120,30,10
357,1,112,120,112,10,30
357,2,56,112,56,30,30
357,3,112,56,112,10,10
357,4,56,56,112,30,10
357,5,56,56,120,10,30
357,6,56,120,112,10,30
357,7,120,56,112,10,10
357,8,56,120,56,30,30
357,9,56,112,120,30,30
357,10,112,112,112,30,30
357,11,56,56,56,30,10
357,12,120,56,120,10,30
357,13,120,112,112,30,30
357,14,120,56,112,30,10
357,15,112,112,56,10,10
357,16,112,112,112,30,30
357,17,56,120,112,30,30
357,18,56,120,120,10,30
357,19,56,56,120,30,10
357,20,120,56,120,10,10
357,21,112,112,120,30,30
357,22,56,112,56,30,10
357,23,56,56,112,30,30
357,24,112,120,56,10,10
358,1,120,56,56,10,10
358,2,56,112,112,10,10
358,3,56,112,120,30,30
358,4,56,56,120,30,30
358,5,56,56,112,10,10
358,6,112,56,120,30,30
358,7,112,56,112,10,10
358,8,120,56,120,10,30
358,9,56,56,112,10,10
358,10,56,120,112,10,30
358,11,112,120,56,30,30
358,12,56,56,56,10,10
358,13,112,120,56,30,10
358,14,56,112,56,30,30
358,15,120,56,120,30,10
358,16,112,56,120,30,30
358,17,112,112,56,30,30
358,18,56,112,112,30,30
358,19,112,120,112,30,10
358,20,120,112,56,30,10
358,21,120,56,112,30,10
358,22,112,120,56,10,10
358,23,112,56,112,30,10
358,24,120,120,112,30,10
359,1,56,112,56,10,30
359,2,112,56,120,30,30
359,3,56,120,56,10,30
359,4,56,120,112,10,30
359,5,112,112,120,30,30
359,6,120,120,56,30,10
359,7,120,120,120,10,30
359,8,112,56,120,10,30
359,9,56,120,120,10,30
359,10,56,112,120,10,10
359,11,120,120,56,30,30
359,12,56,112,112,10,10
359,13,56,120,120,30,10
359,14,120,112,120,30,30
359,15,56,56,112,10,10
359,16,120,56,112,10,10
359,17,56,112,112,10,10
359,18,56,112,120,10,10
359,19,112,120,56,30,30
359,20,120,112,120,10,30
359,21,120,112,120,30,30
359,22,56,112,56,30,10
359,23,56,56,120,10,10
359,24,56,120,112,10,10
360,1,112,56,120,10,10
360,2,120,56,56,30,10
360,3,56,112,56,10,30
360,4,120,112,56,30,10
360,5,56,120,112,30,30
360,6,112,120,120,10,10
360,7,112,112,112,30,10
360,8,120,56,112,10,30
360,9,56,56,120,10,10
360,10,56,112,112,30,10
360,11,120,56,112,10,30
360,12,112,56,120,10,30
360,13,120,56,120,30,30
360,14,120,120,120,10,30
360,15,120,112,56,10,10
360,16,56,120,112,10,10
360,17,56,56,112,30,10
360,18,120,120,112,30,30
360,19,120,112,112,10,30
360,20,56,112,56,10,10
360,21,112,120,112,30,30
360,22,112,112,120,10,10
360,23,120,120,56,10,10
360,24,112,56,120,30,30
361,1,112,120,120,10,30
361,2,112,120,112,30,30
361,3,112,112,112,30,10
361,4,120,56,120,30,30
361,5,112,56,112,10,10
361,6,112,112,120,10,30
361,7,120,56,56,30,30
361,8,56,56,120,30,10
361,9,56,56,120,30,30
361,10,56,56,120,10,30
361,11,112,120,120,10,10
361,12,56,112,112,30,10
361,13,56,120,120,30,10
361,14,56,56,56,30,10
361,15,56,56,56,10,30
361,16,120,112,56,10,10
361,17,120,56,112,30,10
361,18,56,56,120,30,30
361,19,56,120,56,10,10
361,20,56,56,56,30,10
361,21,120,120,120,30,10
361,22,112,120,56,10,30
361,23,56,56,120,10,30
361,24,112,120,112,10,10
362,1,112,120,120,30,10
362,2,120,56,112,10,30
362,3,120,56,120,30,10
362,4,120,112,56,10,10
362,5,112,56,120,30,30
362,6,56,112,56,10,30
362,7,56,112,56,30,30
362,8,120,120,56,10,10
362,9,120,112,112,30,30
362,10,56,56,112,10,30
362,11,56,56,120,30,30
362,12,112,120,112,30,30
362,13,56,112,120,10,10
362,14,120,56,112,30,10
362,15,112,56,112,10,10
362,16,56,120,56,10,10
362,17,120,120,112,10,30
362,18,112,112,112,30,10
362,19,120,120,56,30,30
362,20,120,112,56,10,10
362,21,56,112,120,30,30
362,22,120,56,120,10,30
362,23,120,112,56,30,30
362,24,112,56,56,30,30
363,1,112,120,56,30,30
363,2,120,112,120,10,10
363,3,120,112,120,10,10
363,4,56,120,112,30,30
363,5,112,112,56,30,10
363,6,120,120,120,10,10
363,7,56,56,56,30,30
363,8,56,120,112,30,10
363,9,56,120,120,10,30
363,10,120,120,56,30,10
363,11,56,120,120,10,10
363,12,112,112,112,10,30
363,13,56,120,120,30,30
363,14,112,120,56,30,10
363,15,112,112,56,10,30
363,16,112,112,56,30,30
363,17,120,120,112,10,30
363,18,112,120,120,10,30
363,19,56,112,112,10,30
363,20,112,56,56,30,30
363,21,112,120,112,10,30
363,22,56,120,112,10,10
363,23,112,120,56,30,10
363,24,112,120,120,10,30
364,1,112,112,120,30,10
364,2,56,120,120,10,30
364,3,120,112,112,10,10
364,4,120,112,56,30,30
364,5,56,112,120,10,30
364,6,112,56,120,10,30
364,7,120,120,112,30,10
364,8,112,56,56,10,10
364,9,56,120,56,30,30
364,10,112,112,112,30,10
364,11,112,56,112,10,10
364,12,56,120,56,30,10
364,13,112,120,112,30,30
364,14,56,112,112,30,10
364,15,112,112,120,30,30
364,16,112,120,56,30,10
364,17,56,112,112,10,30
364,18,112,120,56,30,10
364,19,56,56,56,30,10
364,20,56,120,112,10,10
364,21,112,112,56,10,10
364,22,56,56,120,30,30
364,23,56,112,120,30,30
364,24,120,56,56,30,30
365,1,112,112,120,30,10
365,2,112,56,112,10,10
365,3,112,112,120,10,10
365,4,112,56,120,10,10
365,5,112,56,56,30,10
365,6,120,120,120,10,10
365,7,120,120,112,30,30
365,8,120,112,120,10,10
365,9,56,56,120,30,10
365,10,112,56,120,30,30
365,11,56,56,56,10,30
365,12,56,56,56,10,30
365,13,112,120,120,10,30
365,14,56,120,120,10,10
365,15,112,56,56,30,30
365,16,112,120,112,30,10
365,17,120,112,112,30,10
365,18,112,112,120,30,30
365,19,112,120,120,10,10
365,20,56,120,120,10,10
365,21,56,120,56,10,10
365,22,112,56,120,10,30
365,23,112,112,112,10,10
365,24,56,120,112,10,10
366,1,112,56,56,10,30
366,2,56,120,56,30,30
366,3,112,56,112,30,30
366,4,112,112,120,10,30
366,5,120,56,56,30,10
366,6,120,112,112,30,30
366,7,120,120,120,10,30
366,8,120,56,56,30,30
366,9,120,120,112,30,30
366,10,120,120,120,10,10
366,11,120,120,56,30,30
366,12,112,112,112,30,30
366,13,120,112,120,10,30
366,14,120,56,112,10,30
366,15,112,120,112,10,10
366,16,112,120,112,10,30
366,17,56,120,56,10,30
366,18,56,56,56,30,30
366,19,120,56,56,10,10
366,20,56,120,56,30,30
366,21,120,112,120,10,30
366,22,56,120,56,30,30
366,23,56,56,56,10,30
366,24,120,120,56,10,30
367,1,112,112,120,10,30
367,2,56,120,112,30,10
367,3,120,56,56,30,10
367,4,112,120,56,30,10
367,5,56,112,56,30,30
367,6,112,120,112,30,10
367,7,112,56,120,10,30
367,8,120,112,112,30,10
367,9,56,56,120,10,30
367,10,120,120,120,30,30
367,11,56,56,120,30,10
367,12,120,112,112,30,10
367,13,112,120,112,30,30
367,14,112,120,120,30,10
367,15,120,112,112,10,10
367,16,112,56,112,10,10
367,17,56,112,56,30,10
367,18,120,112,120,30,10
367,19,120,112,112,30,10
367,20,112,120,56,10,30
367,21,56,112,56,10,30
367,22,120,112,120,30,30
367,23,112,120,112,30,30
367,24,120,112,112,10,10
368,1,56,112,112,10,30
368,2,120,120,120,30,10
368,3,120,120,112,30,10
368,4,120,120,120,30,10
368,5,120,56,120,10,10
368,6,56,112,120,30,30
368,7,120,56,120,10,10
368,8,56,56,120,30,10
368,9,120,56,56,10,10
368,10,112,120,112,10,10
368,11,120,112,56,10,30
368,12,56,112,120,10,10
368,13,120,56,120,30,10
368,14,112,112,56,30,30
368,15,120,112,120,30,10
368,16,120,56,120,10,10
368,17,120,112,120,10,30
368,18,56,120,120,30,10
368,19,112,120,120,10,10
368,20,112,112,120,30,10
368,21,120,120,120,10,10
368,22,56,120,112,10,10
368,23,120,56,56,10,30
368,24,120,56,56,30,10
369,1,120,56,120,10,10
369,2,56,56,112,10,30
369,3,112,112,56,10,10
369,4,120,56,56,10,10
369,5,112,120,112,10,30
369,6,56,56,112,10,10
369,7,112,56,56,30,30
369,8,120,120,56,10,10
369,9,112,120,120,30,30
369,10,120,120,56,10,30
369,11,112,120,56,30,10
369,12,120,56,120,10,30
369,13,112,56,120,30,10
369,14,112,112,120,30,30
369,15,120,112,112,10,30
369,16,112,112,120,10,30
369,17,120,56,56,10,10
369,18,56,56,112,30,10
369,19,120,120,120,10,10
369,20,120,112,120,30,10
369,21,120,56,112,10,10
369,22,56,112,112,30,10
369,23,112,120,112,30,30
369,24,120,112,112,30,30
370,1,56,112,112,10,30
370,2,120,56,120,30,30
370,3,120,120,56,10,10
370,4,112,56,112,10,10
370,5,56,120,112,30,10
370,6,56,56,112,10,10
370,7,120,112,112,30,10
370,8,120,112,120,30,10
370,9,56,56,112,10,10
370,10,112,112,112,10,10
370,11,56,56,112,10,10
370,12,56,112,56,30,30
370,13,56,56,120,30,10
370,14,56,120,112,30,10
370,15,120,120,56,30,30
370,16,56,120,120,30,30
370,17,56,56,56,30,10
370,18,112,56,112,30,30
370,19,112,112,120,10,10
370,20,56,56,120,10,10
370,21,120,112,120,30,10
370,22,120,56,112,30,30
370,23,112,120,120,30,30
370,24,112,112,56,10,30
371,1,56,56,112,30,10
371,2,120,120,120,30,30
371,3,120,120,120,30,10
371,4,120,120,56,30,10
371,5,56,120,56,10,30
371,6,56,112,112,10,10
371,7,120,120,120,30,30
371,8,56,112,112,30,30
371,9,56,120,112,30,30
371,10,56,56,112,30,10
371,11,120,120,56,30,30
371,12,56,56,112,30,10
371,13,120,56,120,10,10
371,14,56,120,56,10,10
371,15,56,56,112,10,10
371,16,56,56,112,10,10
371,17,56,120,56,30,30
371,18,120,120,56,10,30
371,19,120,56,112,10,10
371,20,120,112,56,30,10
371,21,112,56,120,30,30
371,22,56,56,120,30,30
371,23,112,112,120,10,10
371,24,56,112,112,30,30
372,1,56,112,112,30,10
372,2,112,56,56,30,30
372,3,56,56,112,10,30
372,4,56,112,56,10,30
372,5,112,112,120,10,30
372,6,112,120,56,30,10
372,7,112,112,112,30,10
372,8,56,112,112,10,30
372,9,120,56,112,10,10
372,10,56,112,120,10,30
372,11,120,120,56,30,10
372,12,120,56,56,10,10
372,13,120,56,120,10,30
372,14,120,112,56,10,10
372,15,56,56,112,10,30
372,16,112,112,120,10,10
372,17,112,120,120,30,30
372,18,112,112,56,30,30
372,19,56,120,120,10,10
372,20,56,56,120,10,10
372,21,112,56,56,10,30
372,22,120,120,120,10,30
372,23,112,120,120,10,10
372,24,56,120,112,10,30
373,1,112,112,56,10,10
373,2,112,112,56,30,10
373,3,112,120,56,30,30
373,4,120,112,120,30,10
373,5,112,56,56,10,30
373,6,112,56,56,10,30
373,7,120,56,120,10,10
373,8,120,112,120,30,30
373,9,112,112,112,30,10
373,10,112,120,120,10,30
373,11,120,112,120,10,10
373,12,112,120,120,30,30
373,13,56,112,120,30,30
373,14,56,120,120,10,10
373,15,56,120,56,10,30
373,16,56,56,120,30,30
373,17,112,56,112,10,30
373,18,112,56,112,30,30
373,19,120,120,120,30,30
373,20,56,120,120,30,30
373,21,56,112,120,10,30
373,22,120,56,56,30,10
373,23,112,56,112,30,30
373,24,56,56,56,10,10
374,1,120,120,120,10,10
374,2,112,56,112,30,10
374,3,56,112,56,10,30
374,4,56,112,120,10,30
374,5,120,120,112,10,30
374,6,120,120,112,10,30
374,7,112,120,120,10,10
374,8,112,120,112,10,10
374,9,112,120,112,10,30
